date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:28:19	1234/1234	---M--	200	added ('OK')	image/svg+xml	etag:%224d2-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcio.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcio.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:20	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%222b0-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcn.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:20	2953/2953	---M--	200	added ('OK')	image/svg+xml	etag:%22b89-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bco.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bco.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:20	672/672	---M--	200	added ('OK')	image/svg+xml	etag:%222a0-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcpt.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bcpt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:20	985/985	---M--	200	added ('OK')	image/svg+xml	etag:%223d9-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bdl.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bdl.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:21	529/529	---M--	200	added ('OK')	image/svg+xml	etag:%22211-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/beam.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/beam.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:21	510/510	---M--	200	added ('OK')	image/svg+xml	etag:%221fe-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blcn.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blcn.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:22	1046/1046	---M--	200	added ('OK')	image/svg+xml	etag:%22416-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blk.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blk.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:22	414/414	---M--	200	added ('OK')	image/svg+xml	etag:%2219e-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/block.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/block.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:22	2054/2054	---M--	200	added ('OK')	image/svg+xml	etag:%22806-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blz.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/blz.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:22	416/416	---M--	200	added ('OK')	image/svg+xml	etag:%221a0-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnt.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:23	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnty.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnty.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:23	2163/2163	---M--	200	added ('OK')	image/svg+xml	etag:%22873-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/booty.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/booty.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:23	559/559	---M--	200	added ('OK')	image/svg+xml	etag:%2222f-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bos.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bos.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
10:28:23	3055/3055	---M--	200	added ('OK')	image/svg+xml	etag:%22bef-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bpt.svg	C:/My%20Web%20Sites/template/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bpt.svg	(from https://themesbrand.com/velzon/html/default/icons-crypto.html)
